OrderID,CustomerName,Region,Product,Category,Quantity,UnitPrice,OrderDate,Revenue
15156,Kavya Rao,West,USB Cable,Accessories,10,9692.96,2024-06-01,96929.6
15157,Vikas Patel,South,VR Headset,Wearables,1,57806.72,2024-07-09,57806.72
15158,Rahul Sharma,South,Vacuum Cleaner,Home Appliances,7,3457.32,2024-06-03,24201.24
15159,Arjun Das,South,Mouse,Accessories,10,42569.56,2024-10-24,425695.6
15160,Anil Verma,West,Microwave,Home Appliances,4,40891.34,2024-09-20,163565.36
15161,Sneha Iyer,North,Tablet,Electronics,1,20228.1,2024-05-22,20228.1
15162,Amit Joshi,South,Headphones,Accessories,6,3758.66,2024-04-12,22551.96
15163,Neha Reddy,South,Mixer,Home Appliances,8,50383.97,2024-03-15,403071.76
15164,Divya Menon,West,Toaster,Home Appliances,10,17260.01,2024-02-24,172600.1
15165,Vikas Patel,West,Monitor,Electronics,5,25608.86,2024-04-27,128044.3
15166,Ravi Teja,South,Toaster,Home Appliances,3,49721.52,2024-12-04,149164.56
15167,Kavya Rao,North,Microwave,Home Appliances,4,43189.28,2024-04-23,172757.12
15168,Priya Nair,West,Mouse,Accessories,2,2951.33,2024-02-01,5902.66
15169,Neha Reddy,South,Smartphone,Electronics,9,48525.32,2024-06-02,436727.88
15170,Priya Nair,East,Camera,Electronics,4,13989.44,2024-06-02,55957.76
15171,Anil Verma,West,VR Headset,Wearables,10,35570.02,2024-06-15,355700.2
15172,Suresh Raina,North,USB Cable,Accessories,9,47346.97,2024-01-31,426122.73
15173,Vikas Patel,East,Mixer,Home Appliances,3,1146.34,2024-09-05,3439.02
15174,Ravi Teja,South,VR Headset,Wearables,10,7508.62,2024-01-23,75086.2
15175,Amit Joshi,East,VR Headset,Wearables,6,50556.87,2024-11-18,303341.22
15176,Sneha Iyer,West,Tablet,Electronics,7,21609.97,2024-07-13,151269.79
15177,Suresh Raina,North,Headphones,Accessories,5,35258.81,2024-04-12,176294.05
15178,Rahul Sharma,East,Fitness Band,Wearables,6,833.47,2024-08-24,5000.82
15179,Kavya Rao,South,Mouse,Accessories,9,38688.55,2024-05-05,348196.95
15180,Suresh Raina,South,Mouse,Accessories,4,23313.11,2024-04-02,93252.44
15181,Kavya Rao,East,VR Headset,Wearables,4,50318.61,2024-08-12,201274.44
15182,Arjun Das,South,Camera,Electronics,6,9309.52,2024-10-07,55857.12
15183,Rahul Sharma,South,Microwave,Home Appliances,10,22779.51,2024-09-12,227795.1
15184,Anil Verma,East,Camera,Electronics,8,24758.07,2024-11-22,198064.56
15185,Ravi Teja,East,Toaster,Home Appliances,10,44024.33,2024-05-29,440243.3
15186,Arun Kumar,North,Smartphone,Electronics,2,4201.36,2024-11-07,8402.72
15187,Arun Kumar,East,Mixer,Home Appliances,9,20474.86,2024-04-02,184273.74
15188,Ravi Teja,South,Headphones,Accessories,10,36237.21,2024-06-28,362372.1
15189,Kavya Rao,South,Charger,Accessories,2,35002.37,2024-10-10,70004.74
15190,Arjun Das,North,Smartphone,Electronics,3,53144.27,2024-06-01,159432.81
15191,Arjun Das,North,Tablet,Electronics,2,15076.68,2024-08-13,30153.36
15192,Vikas Patel,North,VR Headset,Wearables,3,43466.02,2024-08-26,130398.06
15193,Arjun Das,West,Microwave,Home Appliances,10,57777.27,2024-10-01,577772.7
15194,Rahul Sharma,North,Smartwatch,Wearables,1,42576.39,2024-01-27,42576.39
15195,Pooja Singh,West,Microwave,Home Appliances,1,19303.11,2024-10-11,19303.11
15196,Arun Kumar,West,Mouse,Accessories,6,31407.12,2024-08-16,188442.72
15197,Divya Menon,North,Charger,Accessories,3,1870.19,2024-05-09,5610.57
15198,Divya Menon,East,Smartphone,Electronics,9,2409.16,2024-03-28,21682.44
15199,Sneha Iyer,North,Mouse,Accessories,9,18877.16,2024-08-14,169894.44
15200,Kavya Rao,South,Vacuum Cleaner,Home Appliances,9,42972.54,2024-06-11,386752.86
15201,Ravi Teja,South,Camera,Electronics,2,24732.82,2024-11-23,49465.64
15202,Amit Joshi,East,Smartwatch,Wearables,3,18569.54,2024-04-20,55708.62
15203,Neha Reddy,South,Laptop,Electronics,5,25987.56,2024-06-10,129937.8
15204,Priya Nair,West,Keyboard,Accessories,1,8632.17,2024-08-13,8632.17
15205,Arjun Das,South,VR Headset,Wearables,1,3923.81,2024-11-03,3923.81
15206,Arun Kumar,South,Tablet,Electronics,3,26183.65,2024-11-07,78550.95
15207,Suresh Raina,South,Toaster,Home Appliances,7,51112.44,2024-04-12,357787.08
15208,Anil Verma,East,Microwave,Home Appliances,10,45271.65,2024-01-01,452716.5
15209,Vikas Patel,South,Mouse,Accessories,9,1067.52,2024-05-17,9607.68
15210,Anil Verma,West,VR Headset,Wearables,8,56525.15,2024-02-16,452201.2
15211,Amit Joshi,West,Camera,Electronics,4,43158.06,2024-10-16,172632.24
15212,Arjun Das,East,Smartwatch,Wearables,10,39898.74,2024-09-22,398987.4
15213,Vikas Patel,West,Iron,Home Appliances,5,19967.61,2024-03-17,99838.05
15214,Sneha Iyer,South,Iron,Home Appliances,5,5273.12,2024-08-29,26365.6
15215,Divya Menon,South,Microwave,Home Appliances,8,53479.51,2024-03-16,427836.08
15216,Amit Joshi,West,Fitness Band,Wearables,8,29116.89,2024-03-28,232935.12
15217,Kavya Rao,North,VR Headset,Wearables,6,14987.71,2024-01-09,89926.26
15218,Arun Kumar,East,Microwave,Home Appliances,5,10972.35,2024-03-26,54861.75
15219,Arun Kumar,North,Laptop,Electronics,10,40589.92,2024-03-07,405899.2
15220,Pooja Singh,South,Keyboard,Accessories,7,39152.85,2024-07-01,274069.95
15221,Amit Joshi,North,Keyboard,Accessories,8,19484.59,2024-07-29,155876.72
15222,Amit Joshi,East,USB Cable,Accessories,3,18969.83,2024-01-19,56909.49
15223,Arun Kumar,South,VR Headset,Wearables,5,29095.45,2024-09-07,145477.25
15224,Arjun Das,East,VR Headset,Wearables,5,58218.0,2024-03-05,291090.0
15225,Rahul Sharma,West,Fitness Band,Wearables,7,21267.98,2024-02-02,148875.86
15226,Sneha Iyer,South,Toaster,Home Appliances,4,35035.75,2024-02-22,140143.0
15227,Arun Kumar,East,Microwave,Home Appliances,10,23820.02,2024-06-15,238200.2
15228,Anil Verma,North,Camera,Electronics,8,2043.03,2024-06-12,16344.24
15229,Amit Joshi,East,Toaster,Home Appliances,6,39272.51,2024-10-29,235635.06
15230,Priya Nair,East,Smartphone,Electronics,7,56007.28,2024-02-18,392050.96
15231,Lakshmi Devi,East,Smartwatch,Wearables,8,59789.64,2024-10-23,478317.12
15232,Divya Menon,South,Tablet,Electronics,8,10310.08,2024-02-09,82480.64
15233,Divya Menon,West,Smartwatch,Wearables,10,13975.25,2024-03-01,139752.5
15234,Arjun Das,South,Laptop,Electronics,8,31890.55,2024-01-11,255124.4
15235,Neha Reddy,South,Iron,Home Appliances,9,11287.93,2024-12-05,101591.37
15236,Suresh Raina,East,Tablet,Electronics,10,57421.22,2024-09-16,574212.2
15237,Vikas Patel,East,Microwave,Home Appliances,7,45505.23,2024-03-24,318536.61
15238,Anil Verma,East,Mouse,Accessories,4,14157.39,2024-07-28,56629.56
15239,Arun Kumar,East,Charger,Accessories,10,29248.19,2024-10-16,292481.9
15240,Sneha Iyer,North,Microwave,Home Appliances,9,12101.44,2024-01-21,108912.96
15241,Pooja Singh,West,Headphones,Accessories,6,7328.06,2024-12-14,43968.36
15242,Rahul Sharma,West,Tablet,Electronics,5,43165.09,2024-12-05,215825.45
15243,Suresh Raina,South,Mouse,Accessories,5,30501.86,2024-07-06,152509.3
15244,Amit Joshi,West,Headphones,Accessories,10,1219.01,2024-02-07,12190.1
15245,Lakshmi Devi,West,Laptop,Electronics,5,32930.17,2024-12-21,164650.85
15246,Divya Menon,South,VR Headset,Wearables,9,23373.12,2024-02-27,210358.08
15247,Arjun Das,East,Mouse,Accessories,6,34216.92,2024-04-11,205301.52
15248,Sneha Iyer,West,Smartwatch,Wearables,8,15835.3,2024-10-21,126682.4
15249,Lakshmi Devi,North,Iron,Home Appliances,5,55035.53,2024-11-21,275177.65
15250,Divya Menon,South,Charger,Accessories,2,34699.19,2024-02-29,69398.38
15251,Lakshmi Devi,East,Fitness Band,Wearables,2,52024.95,2024-06-16,104049.9
15252,Rahul Sharma,West,Tablet,Electronics,5,14777.87,2024-06-09,73889.35
15253,Kavya Rao,East,Monitor,Electronics,2,46289.19,2024-04-11,92578.38
15254,Arun Kumar,South,VR Headset,Wearables,1,16452.91,2024-01-22,16452.91
15255,Anil Verma,West,Mixer,Home Appliances,8,42797.83,2024-08-02,342382.64
15256,Priya Nair,North,Vacuum Cleaner,Home Appliances,7,29841.63,2024-05-20,208891.41
15257,Arun Kumar,East,VR Headset,Wearables,4,15073.57,2024-02-17,60294.28
15258,Amit Joshi,South,Toaster,Home Appliances,4,58669.49,2024-04-29,234677.96
15259,Arun Kumar,West,Fitness Band,Wearables,5,24931.82,2024-03-24,124659.1
15260,Arun Kumar,North,Fitness Band,Wearables,3,41785.24,2024-03-30,125355.72
15261,Anil Verma,North,VR Headset,Wearables,1,32027.19,2024-11-23,32027.19
15262,Divya Menon,West,Tablet,Electronics,2,35669.72,2024-07-17,71339.44
15263,Vikas Patel,East,Fitness Band,Wearables,1,42476.61,2024-07-11,42476.61
15264,Amit Joshi,East,Mixer,Home Appliances,2,28976.34,2024-10-08,57952.68
15265,Anil Verma,North,Keyboard,Accessories,1,14955.55,2024-07-29,14955.55
15266,Neha Reddy,North,Laptop,Electronics,3,34320.62,2024-10-07,102961.86
15267,Pooja Singh,South,Keyboard,Accessories,7,7775.93,2024-06-05,54431.51
15268,Arjun Das,East,Tablet,Electronics,2,23300.01,2024-11-15,46600.02
15269,Kavya Rao,West,Microwave,Home Appliances,7,26961.62,2024-10-11,188731.34
15270,Arjun Das,East,Camera,Electronics,5,57604.48,2024-08-15,288022.4
15271,Arun Kumar,North,Iron,Home Appliances,4,33086.47,2024-10-25,132345.88
15272,Arjun Das,East,Smartphone,Electronics,10,27546.72,2024-05-10,275467.2
15273,Sneha Iyer,East,Keyboard,Accessories,1,20769.43,2024-04-27,20769.43
15274,Anil Verma,West,Tablet,Electronics,6,40503.77,2024-07-26,243022.62
15275,Sneha Iyer,North,Smartphone,Electronics,8,33368.12,2024-01-31,266944.96
15276,Priya Nair,North,Mixer,Home Appliances,1,10355.59,2024-09-21,10355.59
15277,Arjun Das,East,Smartwatch,Wearables,8,43796.31,2024-10-25,350370.48
15278,Ravi Teja,North,Tablet,Electronics,8,1674.11,2024-03-13,13392.88
15279,Amit Joshi,South,Iron,Home Appliances,7,46224.63,2024-10-15,323572.41
15280,Lakshmi Devi,South,Laptop,Electronics,8,31498.26,2024-04-23,251986.08
15281,Ravi Teja,East,Iron,Home Appliances,9,43096.9,2024-11-12,387872.1
15282,Suresh Raina,North,Laptop,Electronics,1,6484.09,2024-02-13,6484.09
15283,Suresh Raina,North,Fitness Band,Wearables,8,7084.23,2024-07-30,56673.84
15284,Rahul Sharma,East,Fitness Band,Wearables,10,22593.01,2024-08-02,225930.1
15285,Suresh Raina,North,Smartphone,Electronics,4,13790.98,2024-06-22,55163.92
15286,Arun Kumar,North,Vacuum Cleaner,Home Appliances,7,31215.53,2024-05-19,218508.71
15287,Lakshmi Devi,West,Vacuum Cleaner,Home Appliances,10,2108.82,2024-08-09,21088.2
15288,Neha Reddy,West,Fitness Band,Wearables,6,52356.36,2024-01-14,314138.16
15289,Suresh Raina,South,VR Headset,Wearables,4,40129.34,2024-08-04,160517.36
15290,Priya Nair,South,Fitness Band,Wearables,4,5333.31,2024-09-11,21333.24
15291,Priya Nair,West,USB Cable,Accessories,9,6167.84,2024-03-04,55510.56
15292,Arun Kumar,North,Fitness Band,Wearables,8,5556.27,2024-07-03,44450.16
15293,Arun Kumar,East,USB Cable,Accessories,6,51620.75,2024-04-25,309724.5
15294,Kavya Rao,North,USB Cable,Accessories,9,24603.54,2024-12-02,221431.86
15295,Rahul Sharma,South,Smartphone,Electronics,7,24674.66,2024-12-20,172722.62
15296,Vikas Patel,West,Headphones,Accessories,9,48438.23,2024-06-21,435944.07
15297,Sneha Iyer,West,Fitness Band,Wearables,1,36585.07,2024-12-03,36585.07
15298,Anil Verma,East,Iron,Home Appliances,7,11137.72,2024-10-06,77964.04
15299,Ravi Teja,West,Mixer,Home Appliances,9,13640.86,2024-10-24,122767.74
15300,Priya Nair,South,USB Cable,Accessories,10,28834.61,2024-09-04,288346.1
15301,Ravi Teja,East,Fitness Band,Wearables,6,31473.56,2024-04-18,188841.36
15302,Rahul Sharma,North,Camera,Electronics,10,25337.68,2024-10-30,253376.8
15303,Neha Reddy,North,Mixer,Home Appliances,4,45309.54,2024-01-01,181238.16
15304,Priya Nair,West,Toaster,Home Appliances,2,39944.94,2024-02-18,79889.88
15305,Rahul Sharma,East,Iron,Home Appliances,10,22466.66,2024-08-19,224666.6
15306,Priya Nair,North,USB Cable,Accessories,6,19937.45,2024-12-11,119624.7
15307,Sneha Iyer,East,Fitness Band,Wearables,10,53190.78,2024-01-29,531907.8
15308,Vikas Patel,West,Iron,Home Appliances,9,24219.73,2024-09-17,217977.57
15309,Divya Menon,South,Headphones,Accessories,7,4228.55,2024-12-11,29599.85
15310,Lakshmi Devi,East,Smartwatch,Wearables,4,9926.07,2024-11-05,39704.28
15311,Vikas Patel,East,Toaster,Home Appliances,6,24771.73,2024-05-27,148630.38
15312,Priya Nair,South,Monitor,Electronics,9,51468.68,2024-05-28,463218.12
15313,Lakshmi Devi,South,USB Cable,Accessories,1,44776.46,2024-12-26,44776.46
15314,Suresh Raina,South,Laptop,Electronics,4,5079.81,2024-09-28,20319.24
15315,Arjun Das,South,Smartwatch,Wearables,5,15225.42,2024-08-29,76127.1
15316,Neha Reddy,North,Iron,Home Appliances,1,58906.14,2024-04-07,58906.14
15317,Sneha Iyer,East,Mixer,Home Appliances,7,23102.01,2024-05-15,161714.07
15318,Rahul Sharma,East,Laptop,Electronics,2,12030.7,2024-11-03,24061.4
15319,Sneha Iyer,West,Monitor,Electronics,1,11460.12,2024-09-29,11460.12
15320,Divya Menon,East,Mixer,Home Appliances,6,29232.87,2024-07-24,175397.22
15321,Suresh Raina,East,VR Headset,Wearables,6,29842.55,2024-08-18,179055.3
15322,Arun Kumar,South,Keyboard,Accessories,5,13188.34,2024-05-08,65941.7
15323,Vikas Patel,South,Vacuum Cleaner,Home Appliances,7,5324.23,2024-01-07,37269.61
15324,Amit Joshi,South,Smartwatch,Wearables,8,34489.25,2024-11-30,275914.0
15325,Amit Joshi,East,Camera,Electronics,9,3978.92,2024-03-09,35810.28
15326,Lakshmi Devi,North,Charger,Accessories,7,31531.09,2024-04-26,220717.63
15327,Neha Reddy,West,Headphones,Accessories,7,37863.49,2024-08-03,265044.43
15328,Anil Verma,East,VR Headset,Wearables,7,14516.41,2024-02-12,101614.87
15329,Sneha Iyer,East,VR Headset,Wearables,8,8825.71,2024-09-22,70605.68
15330,Priya Nair,South,VR Headset,Wearables,3,32156.79,2024-10-19,96470.37
15331,Arun Kumar,East,Smartwatch,Wearables,7,6266.39,2024-07-07,43864.73
15332,Arun Kumar,West,Charger,Accessories,3,35047.23,2024-12-09,105141.69
15333,Ravi Teja,South,Keyboard,Accessories,8,10802.12,2024-03-15,86416.96
15334,Rahul Sharma,West,Mouse,Accessories,4,45703.56,2024-11-11,182814.24
15335,Suresh Raina,North,Iron,Home Appliances,4,1182.34,2024-07-23,4729.36
15336,Rahul Sharma,South,Fitness Band,Wearables,7,54060.17,2024-05-10,378421.19
15337,Kavya Rao,East,Monitor,Electronics,2,38097.7,2024-11-05,76195.4
15338,Amit Joshi,North,Mouse,Accessories,1,8671.4,2024-05-12,8671.4
15339,Vikas Patel,North,VR Headset,Wearables,5,7625.9,2024-01-16,38129.5
15340,Arjun Das,West,VR Headset,Wearables,2,14484.8,2024-10-13,28969.6
15341,Arun Kumar,South,Fitness Band,Wearables,5,21130.04,2024-03-03,105650.2
15342,Anil Verma,East,Fitness Band,Wearables,8,51270.7,2024-01-19,410165.6
15343,Divya Menon,South,Fitness Band,Wearables,7,45656.0,2024-09-23,319592.0
15344,Priya Nair,West,VR Headset,Wearables,8,24480.08,2024-12-08,195840.64
15345,Ravi Teja,East,Laptop,Electronics,9,58870.4,2024-06-20,529833.6
15346,Vikas Patel,South,VR Headset,Wearables,3,23075.14,2024-11-26,69225.42
15347,Ravi Teja,East,Camera,Electronics,1,53440.33,2024-05-28,53440.33
15348,Pooja Singh,West,USB Cable,Accessories,9,54805.36,2024-04-16,493248.24
15349,Divya Menon,South,Fitness Band,Wearables,3,58703.01,2024-09-25,176109.03
15350,Arun Kumar,East,Keyboard,Accessories,2,23940.62,2024-04-30,47881.24
15351,Amit Joshi,West,Iron,Home Appliances,6,44176.73,2024-11-12,265060.38
15352,Amit Joshi,East,VR Headset,Wearables,1,35484.53,2024-06-16,35484.53
15353,Neha Reddy,South,Headphones,Accessories,8,59146.66,2024-10-21,473173.28
15354,Kavya Rao,East,Smartwatch,Wearables,7,2649.97,2024-07-08,18549.79
15355,Amit Joshi,West,Fitness Band,Wearables,5,33751.2,2024-03-24,168756.0
15356,Arun Kumar,North,Microwave,Home Appliances,8,12218.68,2024-11-20,97749.44
15357,Lakshmi Devi,West,Mixer,Home Appliances,4,23071.65,2024-02-09,92286.6
15358,Arjun Das,West,Smartwatch,Wearables,4,18923.04,2024-07-24,75692.16
15359,Sneha Iyer,East,Headphones,Accessories,5,10460.79,2024-11-26,52303.95
15360,Ravi Teja,West,Monitor,Electronics,10,29258.19,2024-06-06,292581.9
15361,Divya Menon,West,Mouse,Accessories,2,48932.14,2024-05-03,97864.28
15362,Lakshmi Devi,North,Smartphone,Electronics,6,46100.66,2024-04-14,276603.96
15363,Sneha Iyer,South,VR Headset,Wearables,10,37827.2,2024-06-16,378272.0
15364,Rahul Sharma,South,USB Cable,Accessories,8,54172.64,2024-05-01,433381.12
15365,Suresh Raina,South,Smartwatch,Wearables,1,47919.42,2024-06-23,47919.42
15366,Amit Joshi,West,Vacuum Cleaner,Home Appliances,3,20813.25,2024-05-21,62439.75
15367,Ravi Teja,East,Smartphone,Electronics,6,20585.74,2024-11-10,123514.44
15368,Kavya Rao,North,Charger,Accessories,3,43368.52,2024-05-21,130105.56
15369,Ravi Teja,West,Smartwatch,Wearables,10,53854.42,2024-08-30,538544.2
15370,Neha Reddy,South,Microwave,Home Appliances,6,55427.32,2024-01-25,332563.92
15371,Vikas Patel,South,VR Headset,Wearables,2,50859.65,2024-12-24,101719.3
15372,Pooja Singh,West,Smartwatch,Wearables,10,7778.55,2024-09-19,77785.5
15373,Suresh Raina,West,Camera,Electronics,4,50307.26,2024-11-16,201229.04
15374,Rahul Sharma,North,Vacuum Cleaner,Home Appliances,8,22849.52,2024-09-10,182796.16
15375,Vikas Patel,West,Microwave,Home Appliances,5,20115.44,2024-08-19,100577.2
15376,Kavya Rao,North,Smartwatch,Wearables,7,52356.15,2024-12-06,366493.05
15377,Priya Nair,South,Camera,Electronics,5,15660.76,2024-06-09,78303.8
15378,Amit Joshi,East,Toaster,Home Appliances,8,57560.52,2024-11-02,460484.16
15379,Amit Joshi,East,Smartwatch,Wearables,8,24087.86,2024-10-22,192702.88
15380,Divya Menon,West,Toaster,Home Appliances,4,20419.91,2024-01-03,81679.64
15381,Kavya Rao,East,VR Headset,Wearables,8,38971.31,2024-06-04,311770.48
15382,Divya Menon,West,Fitness Band,Wearables,3,35662.45,2024-01-14,106987.35
15383,Lakshmi Devi,West,Iron,Home Appliances,3,32264.15,2024-02-29,96792.45
15384,Kavya Rao,South,Microwave,Home Appliances,6,34474.41,2024-09-24,206846.46
15385,Suresh Raina,West,VR Headset,Wearables,5,30874.2,2024-12-24,154371.0
15386,Anil Verma,South,USB Cable,Accessories,5,24498.5,2024-06-02,122492.5
15387,Neha Reddy,South,Laptop,Electronics,8,25354.49,2024-10-27,202835.92
15388,Suresh Raina,South,Toaster,Home Appliances,6,27927.06,2024-01-18,167562.36
15389,Pooja Singh,West,Keyboard,Accessories,10,36024.38,2024-06-29,360243.8
15390,Priya Nair,East,Tablet,Electronics,2,16244.07,2024-08-03,32488.14
15391,Arjun Das,North,Camera,Electronics,5,6471.63,2024-06-25,32358.15
15392,Arjun Das,North,Smartwatch,Wearables,3,12274.46,2024-02-23,36823.38
15393,Divya Menon,North,Mouse,Accessories,1,33447.59,2024-12-03,33447.59
15394,Anil Verma,North,Mixer,Home Appliances,2,29582.01,2024-06-29,59164.02
15395,Pooja Singh,South,Microwave,Home Appliances,8,16608.13,2024-09-09,132865.04
15396,Ravi Teja,North,VR Headset,Wearables,6,49234.54,2024-10-08,295407.24
15397,Pooja Singh,North,Keyboard,Accessories,7,30142.48,2024-12-24,210997.36
15398,Lakshmi Devi,North,Microwave,Home Appliances,1,58720.05,2024-07-10,58720.05
15399,Rahul Sharma,West,VR Headset,Wearables,5,28191.87,2024-05-24,140959.35
15400,Kavya Rao,South,Fitness Band,Wearables,8,23856.77,2024-08-20,190854.16
15401,Suresh Raina,East,Charger,Accessories,2,8960.33,2024-05-18,17920.66
15402,Vikas Patel,South,Laptop,Electronics,8,53248.55,2024-08-25,425988.4
15403,Kavya Rao,North,Monitor,Electronics,1,37318.43,2024-12-16,37318.43
15404,Rahul Sharma,East,Keyboard,Accessories,9,57804.46,2024-09-26,520240.14
15405,Priya Nair,West,VR Headset,Wearables,9,46694.03,2024-12-09,420246.27
15406,Pooja Singh,West,Laptop,Electronics,1,49036.04,2024-10-21,49036.04
15407,Sneha Iyer,East,USB Cable,Accessories,7,40480.58,2024-06-01,283364.06
15408,Ravi Teja,West,Keyboard,Accessories,10,50466.89,2024-03-01,504668.9
15409,Arun Kumar,South,Smartwatch,Wearables,1,55283.9,2024-10-10,55283.9
15410,Lakshmi Devi,South,USB Cable,Accessories,8,2660.16,2024-07-01,21281.28
15411,Priya Nair,South,Mixer,Home Appliances,2,22812.67,2024-10-15,45625.34
15412,Anil Verma,South,Mixer,Home Appliances,8,5986.25,2024-12-18,47890.0
15413,Arjun Das,East,Monitor,Electronics,4,19895.85,2024-04-22,79583.4
15414,Lakshmi Devi,East,Monitor,Electronics,5,32963.07,2024-02-13,164815.35
15415,Arun Kumar,East,Headphones,Accessories,2,54549.07,2024-11-01,109098.14
15416,Amit Joshi,North,VR Headset,Wearables,8,13580.21,2024-10-24,108641.68
15417,Ravi Teja,North,Fitness Band,Wearables,3,29962.26,2024-07-09,89886.78
15418,Vikas Patel,West,Smartphone,Electronics,5,37683.14,2024-10-26,188415.7
15419,Suresh Raina,East,Charger,Accessories,5,48219.02,2024-08-12,241095.1
15420,Sneha Iyer,North,Toaster,Home Appliances,7,54293.76,2024-03-02,380056.32
15421,Pooja Singh,East,Laptop,Electronics,2,59604.09,2024-08-20,119208.18
15422,Divya Menon,East,Laptop,Electronics,4,24733.71,2024-10-04,98934.84
15423,Amit Joshi,West,VR Headset,Wearables,3,39800.26,2024-05-09,119400.78
15424,Anil Verma,West,Fitness Band,Wearables,8,16355.89,2024-01-24,130847.12
15425,Vikas Patel,North,Headphones,Accessories,4,44016.46,2024-03-04,176065.84
15426,Arun Kumar,East,Charger,Accessories,3,40252.46,2024-10-14,120757.38
15427,Amit Joshi,East,Iron,Home Appliances,2,2842.99,2024-10-21,5685.98
15428,Rahul Sharma,North,VR Headset,Wearables,1,15892.11,2024-07-04,15892.11
15429,Divya Menon,West,Smartwatch,Wearables,8,14681.1,2024-07-11,117448.8
15430,Anil Verma,North,Microwave,Home Appliances,5,37885.31,2024-07-02,189426.55
15431,Suresh Raina,South,Toaster,Home Appliances,8,58666.84,2024-12-05,469334.72
15432,Suresh Raina,West,Headphones,Accessories,7,56117.41,2024-03-25,392821.87
15433,Divya Menon,South,Vacuum Cleaner,Home Appliances,3,20906.16,2024-09-28,62718.48
15434,Suresh Raina,South,Smartwatch,Wearables,4,5572.23,2024-09-13,22288.92
15435,Rahul Sharma,East,Vacuum Cleaner,Home Appliances,3,1922.32,2024-09-13,5766.96
15436,Rahul Sharma,East,Monitor,Electronics,10,15000.41,2024-05-23,150004.1
15437,Arun Kumar,South,Smartwatch,Wearables,8,57207.5,2024-09-02,457660.0
15438,Rahul Sharma,East,Microwave,Home Appliances,6,6094.97,2024-10-31,36569.82
15439,Kavya Rao,East,Headphones,Accessories,5,48032.08,2024-09-09,240160.4
15440,Suresh Raina,North,Fitness Band,Wearables,4,17362.12,2024-10-20,69448.48
15441,Suresh Raina,North,VR Headset,Wearables,3,47011.15,2024-12-30,141033.45
15442,Arjun Das,North,Smartphone,Electronics,6,17872.27,2024-09-25,107233.62
15443,Kavya Rao,South,Mouse,Accessories,4,58291.3,2024-03-10,233165.2
15444,Divya Menon,East,Headphones,Accessories,9,9292.97,2024-09-12,83636.73
15445,Anil Verma,West,Laptop,Electronics,4,28149.83,2024-04-17,112599.32
15446,Rahul Sharma,East,Vacuum Cleaner,Home Appliances,7,32502.62,2024-11-03,227518.34
15447,Neha Reddy,North,Laptop,Electronics,2,51002.57,2024-11-26,102005.14
15448,Kavya Rao,North,Fitness Band,Wearables,10,32938.59,2024-10-19,329385.9
15449,Vikas Patel,West,Tablet,Electronics,4,22272.14,2024-02-07,89088.56
15450,Amit Joshi,South,Keyboard,Accessories,10,58846.36,2024-02-27,588463.6
15451,Neha Reddy,South,USB Cable,Accessories,5,26376.86,2024-03-27,131884.3
15452,Arun Kumar,West,Toaster,Home Appliances,9,21256.44,2024-03-16,191307.96
15453,Suresh Raina,South,Microwave,Home Appliances,9,41089.16,2024-06-07,369802.44
15454,Arun Kumar,South,Fitness Band,Wearables,2,38345.91,2024-08-06,76691.82
15455,Divya Menon,East,Keyboard,Accessories,8,9900.31,2024-03-27,79202.48
15456,Arun Kumar,East,Mouse,Accessories,4,38896.81,2024-02-15,155587.24
15457,Anil Verma,West,Fitness Band,Wearables,1,51534.5,2024-01-05,51534.5
15458,Arjun Das,West,Charger,Accessories,1,57163.58,2024-12-11,57163.58
15459,Divya Menon,East,Toaster,Home Appliances,2,48936.81,2024-02-08,97873.62
15460,Sneha Iyer,South,Mouse,Accessories,4,52980.66,2024-02-09,211922.64
15461,Kavya Rao,East,Toaster,Home Appliances,5,53683.99,2024-06-01,268419.95
15462,Divya Menon,West,VR Headset,Wearables,2,3884.02,2024-12-07,7768.04
15463,Divya Menon,East,Headphones,Accessories,6,23496.51,2024-10-28,140979.06
15464,Priya Nair,South,Fitness Band,Wearables,10,43861.54,2024-05-14,438615.4
15465,Arjun Das,West,Camera,Electronics,2,53035.68,2024-04-29,106071.36
15466,Neha Reddy,South,Toaster,Home Appliances,10,46461.04,2024-06-09,464610.4
15467,Sneha Iyer,North,Tablet,Electronics,2,32628.69,2024-03-14,65257.38
15468,Pooja Singh,South,Toaster,Home Appliances,3,16907.69,2024-03-05,50723.07
15469,Sneha Iyer,East,Camera,Electronics,7,23963.22,2024-02-21,167742.54
15470,Arjun Das,South,Camera,Electronics,5,7824.97,2024-01-13,39124.85
15471,Lakshmi Devi,South,Charger,Accessories,9,21754.0,2024-01-04,195786.0
15472,Kavya Rao,South,Toaster,Home Appliances,4,15593.31,2024-12-20,62373.24
15473,Rahul Sharma,East,Fitness Band,Wearables,6,23527.85,2024-09-26,141167.1
15474,Pooja Singh,South,Fitness Band,Wearables,9,35665.9,2024-03-22,320993.1
15475,Neha Reddy,North,Laptop,Electronics,10,58644.54,2024-06-13,586445.4
15476,Rahul Sharma,East,Fitness Band,Wearables,1,52939.72,2024-08-07,52939.72
15477,Priya Nair,East,Fitness Band,Wearables,3,3650.84,2024-08-18,10952.52
15478,Pooja Singh,South,Keyboard,Accessories,5,25703.23,2024-05-29,128516.15
